Scrape Date,Job Title,Location,Category,Requisition,Posting Date,Description,Job Link,Scrape Time
2025-03-13,"Executive Director, Weill Cancer Hub",San Francisco,Category: Clinical Research,Requisition: 83753BR,Posting Date: 2/7/2025,"UCSF and Stanford University, through very generous philanthropic donations, have formed the Weill Cancer Hub, which is a high-profile collaboration dedicated to transforming the landscape of cancer through the funding and implementation of large-scale collaborative projects.The Weill Cancer Hub is a high-profile collaboration dedicated to ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3637512,13:40:56
2025-03-13,Family Services Specialist,San Diego Health System,Category: Clinical Laboratory Services,Requisition: 134447,Posting Date: 2/7/2025,See JD,http://jobs.ucsd.edu/bulletin/job.aspx?jobnum_in=134447,13:40:56
2025-03-13,Graduate Admissions Analyst,Santa Barbara,Category: Student Services,Requisition: 76197,Posting Date: 2/7/2025,Position Number: 41153409Payroll Title: Admissions Recruitment Specialist 2Job Code:004508Job Open Date:2/7/25Application Review Begins:2/25/25; open until filledDepartment Code (Name): GRAD (DEAN OF THE GRADUATE DIVISION)Percentage of Time:100Union Code (Name):99 (Non-Represented)Employee Class (Appointment Type):Staff (Career)FLSA ...,https://careerspub.universityofcalifornia.edu/psc/ucsb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76197&PostingSeq=1&SiteId=31&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Hospital Assistant III,San Francisco Medical Center,Category: Support Services,Requisition: 82465BR,Posting Date: 2/7/2025,"The Hospital Assistant III, under the supervision of the Practice Manager guided by the policies and procedures of the Center for Reproductive Health and Ambulatory Services, and in collaboration with the physician staff, has the clinical responsibility for developing and maintaining a high standard of patient care. S/he will perform clinical ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3623210,13:40:56
2025-03-13,Lead Designated Campus Fire Marshal (DCFM),Riverside,Category: Facilities and Environment Health,Requisition: 35086181,Posting Date: 2/7/2025,"The full salary range for the Lead Designated Campus Fire Marshal (DCFM) is $100,100 - $190,500 annually. However, the expected pay scale for this position is from $100,100 - $182,280 annually. We base salary offers on a variety of considerations, such as education, licensure and certifications, experience, and other business and organizational ...",https://jobsportal.ucr.edu/jobs/35086181,13:40:56
2025-03-13,LEGAL OPERATIONS ANALYST,Office of the President,Category: Information Technology,Requisition: 76177,Posting Date: 2/7/2025,"For UCOP internal applicants, please login to the internal candidate gateway at:Jobs at UCOPPosition Base:OaklandLocation:UCOP - Franklin BuildingUC OFFICE OF THE PRESIDENTAt the University of California (UC), your contributions make a difference. A world leader producing Nobel and Pulitzer Prize recipients with over 150 years of groundbreaking ...",https://careerspub.universityofcalifornia.edu/psc/ucop/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76177&PostingSeq=1&SiteId=19&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Medical Assistant/Admit Worker - Compr Digestive Disease Clinic - FT Days,Irvine Healthcare,Category: Ambulatory Care Clinics,Requisition: 2025-96972,Posting Date: 2/7/2025,Position Summary: Incumbent performs non-licensed medical care in an assigned outpatient clinical setting. Performs clerical functions associated with the operations of a clinical office as necessary.,https://careers-uci.icims.com/jobs/96972/job,13:40:56
2025-03-13,Nurse Manager,San Francisco Medical Center,Category: Ambulatory Care Clinics,Requisition: 82670BR,Posting Date: 2/7/2025,Involves the provision of integrated and accessible primary and specialty patient care services in a clinic or center environment. Care is provided by clinicians and assistants who are accountable for addressing a large majority of personal health care needs and developing a sustainable partnership with patients. Ensures optimal patient outcomes ...,https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3624551,13:40:56
2025-03-13,Operations Manager (7378U) - #76210,Berkeley,Category: General Administration,Requisition: 76210,Posting Date: 2/7/2025,"At the University of California, Berkeley, we are dedicated to fostering a community where everyone feels welcome and can thrive. Our culture of openness, freedom and belonging make it a special place for students, faculty and staff.As a world-leading institution, Berkeley is known for its academic and research excellence, public mission, diverse ...",https://careerspub.universityofcalifornia.edu/psc/ucb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76210&PostingSeq=1&SiteId=21&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,"Outpatient Staff Pharmacist II, Per Diem",San Diego Health System,Category: Clinical Health Services,Requisition: 134417,Posting Date: 2/7/2025,See UCSD Job Bulletin for description,http://jobs.ucsd.edu/bulletin/job.aspx?jobnum_in=134417,13:40:56
2025-03-13,Pain Management Nurse Practitioner 2 (NURSE PRACT 2),Davis,Category: Nursing,Requisition: 75617,Posting Date: 2/7/2025,"To provide independent advanced level nurse practitioner clinical expertise to patients and their families on an on-going basis. This includes the management of chronic stable medical conditions, routine care, acute or critical care, and medical and specialty protocols (e.g. chemotherapy) as defined by standardized procedures or independently ...",https://careerspub.universityofcalifornia.edu/psc/ucdavis/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75617&PostingSeq=1&SiteId=7&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Pathology Assistant 3- ACC Surgical Pathology- FT Day Shift,Irvine Healthcare,Category: Clinical Laboratory Services,Requisition: 2025-97293,Posting Date: 2/7/2025,Position Summary: The incumbent is primarily responsible for preparing and dissecting surgical pathology specimens. The incumbent supervises the work of the gross room staff and the daily operation of the gross room and autopsy services. Teaches grossing techniques to pathology residents.,https://careers-uci.icims.com/jobs/97293/job,13:40:56
2025-03-13,Patient Service Representative,San Diego Health System,Category: Support Services,Requisition: 132324,Posting Date: 2/7/2025,See UCSD Job Bulletin for description,http://jobs.ucsd.edu/bulletin/job.aspx?jobnum_in=132324,13:40:56
2025-03-13,PD HUSC II - Burn ICU - Evening,Irvine Healthcare,Category: Support Services,Requisition: 2024-93662,Posting Date: 2/7/2025,Position Summary: The Unit Service Coordinator is responsible for coordinating and performing a broad range of clerical support functions in the nursing unit. Specific duties include performing reception functions. collecting and compiling patient data. assembling medical records. and assisting with patient admission/discharge. Performs routine ...,https://careers-uci.icims.com/jobs/93662/job,13:40:56
2025-03-13,Physician,San Francisco,Category: Physician,Requisition: 83754BR,Posting Date: 2/7/2025,"Under the general supervision of the Medical Director or Chief, the Physician will perform clinical duties in the outpatient Oncology, Breast and/or Hematology clinics at Zuckerberg San Francisco General (ZSFG). Clinical responsibilities include:1) providing care to patient with malignancies and/or hematological blood disorders including work up ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3637513,13:40:56
2025-03-13,PRACTICE CRD 3,San Francisco Medical Center,Category: Support Services,Requisition: 83757BR,Posting Date: 2/7/2025,"As a patient-focused organization, UCSF Medical Center exists to enhance the health and well-being of people through patient care, research and education. Success in this mission requires a culture of collaboration, excellence, leadership, and respect. UCSF Medical Center seeks faculty and staff that are committed to the values of professionalism ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3637543,13:40:56
2025-03-13,Residency Coordinator & Administrative Analyst,San Francisco,Category: General Administration,Requisition: 83554BR,Posting Date: 2/7/2025,"Will provide support to the Department of Oral and Maxillofacial Surgery (OMFS) General Practice Residency (GPR) and the Department of Orofacial Sciences (OFS) Residency Programs and provide department support in the area of facilities, space, special projects and some human resources under the direction of the Department Manager. Will serve as ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3635635,13:40:56
2025-03-13,Senior Vocational Nurse - UCI Health Newport Beach - PT Days,Irvine Healthcare,Category: Nursing,Requisition: 2025-96151,Posting Date: 2/7/2025,"Position Summary: The incumbent performs assigned nursing procedures, taking vital signs, collecting and processing specimens for analysis and assists physicians with examinations and treatments. Incumbent observes, records and reports the physical and mental condition of patients.",https://careers-uci.icims.com/jobs/96151/job,13:40:56
2025-03-13,Strategic Sourcing Analyst 3 - Procurement and Contracting - FT - Day - Hybrid,Irvine Healthcare,Category: Finance,Requisition: 2024-95778,Posting Date: 2/7/2025,"Position Summary: Strategic Sourcing & Value Analysis Department is responsible for all sourcing activities related to products for UCI Health. We work closely with Procurement, Contracting, Supply Chain, clinicians, physicians, and leadership to strategize UCI Health business decisions to deliver best practices including clinical quality ...",https://careers-uci.icims.com/jobs/95778/job,13:40:56
2025-03-13,Strategic Sourcing Professional 4 - Procurement and Contracting - FT - Day - Hybrid,Irvine Healthcare,Category: Finance,Requisition: 2025-96953,Posting Date: 2/7/2025,Position Summary: Incumbent is responsible for using expert contract administration skills and soliciting quotations and requests for proposals for highly specialized and complex transactions. Develops strategies that result in best-in-class strategic sourcing practices and supplier relationships. Identifies projects to apply sourcing and ...,https://careers-uci.icims.com/jobs/96953/job,13:40:56
2025-03-13,(RN) Registered Nurse - Neurology,San Diego Health System,Category: Nursing,Requisition: MOP134390,Posting Date: 2/6/2025,See UCSD Job Bulletin for description,http://jobs.ucsd.edu/bulletin/job.aspx?jobnum_in=MOP134390,13:40:56
2025-03-13,"Acquisitions, Description, and Discovery Supervisor",Riverside,Category: Library Services,Requisition: 35043486,Posting Date: 2/6/2025,"Reporting to the Director of Acquisitions, Description, and Discovery (ADD), the incumbent is responsible for providing day-to-day operational support for the acquisitions, cataloging, and metadata creation functions of the department. Supervises eight staff who perform a variety of duties, including ordering, receiving, invoicing, claiming, copy ...",https://jobsportal.ucr.edu/jobs/35043486,13:40:56
2025-03-13,Assessment Analyst,San Francisco,Category: General Administration,Requisition: 83618BR,Posting Date: 2/6/2025,"Under the general direction of the Assessment Manager in the School of Pharmacy Dean's Office, this Assessment Analyst collaborates in the development and implementation of meaningful, sustainable assessment studies to support PharmD student success and program excellence. Key areas of focus include evaluating longitudinal learning outcomes ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3636115,13:40:56
2025-03-13,"Assistant Director, Student Support and Intervention",San Francisco,Category: General Administration,Requisition: 83726BR,Posting Date: 2/6/2025,"Under the direction of the Director of Student Rights and Responsibilities, the Assistant Director of Student Support and Intervention (hereafter referred to as the ""Assistant Director"") delivers non-clinical case management services to UCSF students, manages UCSF's process for centralized student complaints, and supports student conduct ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3637306,13:40:56
2025-03-13,Associate Industrial Hygienist,San Francisco,Category: Facilities and Environment Health,Requisition: 83725BR,Posting Date: 2/6/2025,"The primary duties for the Associate Industrial Hygienist include respiratory protection fit testing for staff, students, faculty, and learners, assisting with fit testing scheduling, and providing respirator training to customers. Additional duties may include entry level industrial hygiene tasks related to occupational safety, environmental ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3637305,13:40:56
2025-03-13,Chief Administrative Officer (Hybrid),Irvine,Category: General Administration,Requisition: 2025-97256,Posting Date: 2/6/2025,"The Chief Administrative Officer (CAO) is a critical position providing leadership in the management of financial, personnel, student affairs, facilities, administrative and research operations for the Department of Mechanical and Aerospace Engineering in the Henry Samueli School of Engineering. Reporting to the Department Chair with a dotted ...",https://careers-uci.icims.com/jobs/97256/job,13:40:56
2025-03-13,"Classroom Assistant, Center for Early Childhood Education",Riverside,Category: Instructional Services,Requisition: 35197564,Posting Date: 2/6/2025,"UC Riverside's Center for Early Childhood Education is recruiting for full-time Classroom Assistants. The full salary range for the Classroom Assistant is $21.24 - $24.32 per hour. We base salary offers on a variety of considerations, such as education, licensure and certifications, experience, and other business and organizational needs. Under ...",https://jobsportal.ucr.edu/jobs/35197564,13:40:56
2025-03-13,Clinical Research Coordinator,San Francisco,Category: Clinical Laboratory Services,Requisition: 83729BR,Posting Date: 2/6/2025,"We are seeking a highly motivated Clinical Research Coordinator (CRC) to join our team focused on investigating autism and related neurodevelopmental disorders. The ideal candidate will play a pivotal role in coordinating research studies aimed at understanding difficulties with speech, verbal and nonverbal communication, sensory processing, and ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3637366,13:40:56
2025-03-13,Clinical Research Coordinator,San Francisco,Category: Clinical Laboratory Services,Requisition: 83751BR,Posting Date: 2/6/2025,"The I-SPY Program involves novel trial designs in the setting of neoadjuvant chemotherapy to accelerate the drug development process. Our goal is to introduce and rapidly test novel targeted strategies for women at high risk for recurrence, at the time of primary cancer diagnosis, rather than waiting until they develop metastatic disease ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3637509,13:40:56
2025-03-13,Clinical Research Coordinator,San Francisco,Category: Clinical Laboratory Services,Requisition: 83684BR,Posting Date: 2/6/2025,"The purpose of this clinical research coordinator (CRC) position is to carry out the needed tasks to support several ongoing and future COVID-19 observational and clinical trials at UCSF Parnassus and Mount Zion. In this position, the CRC is responsible for screening and enrolling subjects, which includes obtaining informed consent, performing ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3636972,13:40:56
2025-03-13,Community Cancer Network (CCN) Clinical Associate- Hematology Oncology,Irvine,Category: Physician,Requisition: 2025-97067,Posting Date: 2/6/2025,1. Your primary responsibility will be the establishment of a productive community Hematology Oncology practice as a member of the Community Cancer Network.2. You will be expected to join the on-call coverage schedule being developed for the Community Cancer Network. Your on-call coverage will be limited to UCI Health Fountain Valley Hospital and ...,https://careers-uci.icims.com/jobs/97067/job,13:40:56
2025-03-13,"Director of Development, Paul Merage School of Business",Irvine,Category: Advancement/Fundraising,Requisition: 2025-97259,Posting Date: 2/6/2025,The Director of Development (DOD) for the Paul Merage School of Business is a mid-level development professional who works collaboratively with the Executive Director of Development for the Merage School and University Advancement (UA) to contribute to the development program of the Merage School and secure significant philanthropic investments to ...,https://careers-uci.icims.com/jobs/97259/job,13:40:56
2025-03-13,Director of the Korematsu Center,Irvine,Category: Clinical Research,Requisition: 2025-97071,Posting Date: 2/6/2025,"Administers all finance, human resources and facilities and other operational activities for small to mid-sized academic or research program. Administers major program components, and some or all of the program's operational requirements. Develops and organizes conferences and other public forums. Works under direction of Principal Investigator or ...",https://careers-uci.icims.com/jobs/97071/job,13:40:56
2025-03-13,Distribution Tech CS&S-Central Service & Supply-Fulltime-Variable,Irvine Healthcare,Category: General Services,Requisition: 2025-97027,Posting Date: 2/6/2025,"Position Summary: This position is responsible for inventory and distribution of medical supplies and equipment throughout the facility, as well as exchange and restocking of crash carts. Accurate record keeping is essential for integrity of inventory data.",https://careers-uci.icims.com/jobs/97027/job,13:40:56
2025-03-13,Distribution Tech Mailroom-Mailroom-Fulltime-Days,Irvine Healthcare,Category: General Services,Requisition: 2025-97028,Posting Date: 2/6/2025,"Position Summary: This position is responsible for the pickup and distribution of US mail throughout the facility, picking orders and distribution of supplies from the hospital warehouse and assists with restocking of warehouse shelves with incoming inventory.",https://careers-uci.icims.com/jobs/97028/job,13:40:56
2025-03-13,EVS Custodian - Nights,San Diego Health System,Category: Custodial Services,Requisition: 134361,Posting Date: 2/6/2025,See UCSD Job Bulletin for description,http://jobs.ucsd.edu/bulletin/job.aspx?jobnum_in=134361,13:40:56
2025-03-13,"Executive Director of Development , UCLA International Institute",Los Angeles,Category: Advancement/Fundraising,Requisition: 2025-6660,Posting Date: 2/6/2025,"UCLA’s International Institute brings the world to UCLA and UCLA to the world. As Executive Director of Development, you will bring support for critically important work on global issues like climate change, public health threats, international conflicts and migration.  The Institute’s 27 centers and programs develop influential global ...",https://jobs.ucla.edu/jobs/6660,13:40:56
2025-03-13,High School Programs Instructor,Los Angeles,Category: Sports and Recreation,Requisition: 2025-6675,Posting Date: 2/6/2025,"As a High School Programs Instructor for our summer academic enrichment program, you will guide middle and/or high school students through their first glimpse of the college experience.In this role, you will be working with the High School and Custom Programs Coordinator. Each instructor is responsible for developing a course curriculum, syllabus ...",https://jobs.ucla.edu/jobs/6675,13:40:56
2025-03-13,Human Resources and Academic Personnel Manager,San Diego,Category: Human Resources,Requisition: 134383,Posting Date: 2/6/2025,"Under the general direction of the Chief Administrative Officer, this position manages all departmental and personnel matters related to academic personnel, human resources, employee relations, labor relations, classification and compensation, recruitment, payroll and timekeeping, and training and development for the Department of Physics. The ...",http://jobs.ucsd.edu/bulletin/job.aspx?jobnum_in=134383,13:40:56
2025-03-13,Information Systems Analyst,San Francisco,Category: Information Technology,Requisition: 83744BR,Posting Date: 2/6/2025,"Applies professional concepts, department/unit, and campus / medical center / OP policies and procedures to resolve a variety of complex issues in one or more IT areas of specialization. Analyzes complex issues. Within defined procedures and practices, determines appropriate action.The Information Systems Analyst - Workforce Management provides ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3637486,13:40:56
2025-03-13,Junior Graphic Designer (Hybrid),Merced,Category: Communications,Requisition: 76077,Posting Date: 2/6/2025,"The University of California, Merced is required to provide a reasonable estimate of the compensation range for this role. This range takes into account the wide range of factors that are considered in making compensation decisions including but not limited to experience, skills, knowledge, abilities, education, licensure and certifications, and ...",https://careerspub.universityofcalifornia.edu/psc/ucm/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76077&PostingSeq=1&SiteId=25&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,K to 14 ACAD PREP SPEC 2,Irvine,Category: Student Services,Requisition: 2025-97260,Posting Date: 2/6/2025,"Under direction of higher-level K-14 Academic Preparation Specialist, works with assigned institutions and organizations to implement academic preparation programming of moderate scope. Maintains program visibility in schools. Maintains collaborative relationships with K-14 institutions and / or community entities. Maintains relationships with ...",https://careers-uci.icims.com/jobs/97260/job,13:40:56
2025-03-13,Lab Assistant 1,Irvine,Category: Clinical Laboratory Services,Requisition: 2025-97073,Posting Date: 2/6/2025,"The Mkhikian lab is interested in understanding how glycosylation impacts human diseases. We focus primarily on the immune system and use techniques such as PCR, flow cytometry, and mass spectrometry. We use mammalian cell lines and primary mouse and human immune cells as model systems. Under supervision the incumbent will help in maintaining our ...",https://careers-uci.icims.com/jobs/97073/job,13:40:56
2025-03-13,Labor and Employee Relations Manager,San Francisco Medical Center,Category: Human Resources,Requisition: 83723BR,Posting Date: 2/6/2025,"Please note: This role requires on-site presence at UCSF three days per week, Tuesdays, Wednesdays, and Thursdays.Under the direction of the Director of Labor and Employee Relations (LER), the Labor and Employee Relations Manager works as a part of a team with a focus on supporting the mission of the UCSF Health. The incumbent serves as a senior ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3637273,13:40:56
2025-03-13,Medical Assistant/Admit Worker - FQHC Grant Funds - FT Days,Irvine Healthcare,Category: Ambulatory Care Clinics,Requisition: 2025-96975,Posting Date: 2/6/2025,Position Summary: Incumbent performs non-licensed medical care in an assigned outpatient clinical setting. Performs clerical functions associated with the operations of a clinical office as necessary. Coordinates resources throughout the HealthSystem and assist in the evaluation of services provided to ensure that grant regulations and funding ...,https://careers-uci.icims.com/jobs/96975/job,13:40:56
2025-03-13,Medical Assistant II Per Diem - Neurology,San Diego Health System,Category: Ambulatory Care Clinics,Requisition: MOP134385,Posting Date: 2/6/2025,See UCSD Job Bulletin for description,http://jobs.ucsd.edu/bulletin/job.aspx?jobnum_in=MOP134385,13:40:56
2025-03-13,Medical Behavioral Unit Physician,San Diego Health System,Category: Physician,Requisition: 134314,Posting Date: 2/6/2025,"THE DEPARTMENT OF PEDIATRICS, Division of Adolescent and Young Adult (AYA) Medicine and Medical Behavioral Unit is seeking clinicians to provide patient care in the outpatient AYA clinic and/or the inpatient Medical Behavioral (Eating Disorder) Unit at Rady Children's Hospital San Diego. UCSD Division of Adolescent and Young Adult (AYA) Medicine ...",http://jobs.ucsd.edu/bulletin/job.aspx?jobnum_in=134314,13:40:56
2025-03-13,MESA DEPUTY DIRECTOR - REMOTE,Office of the President,Category: General Administration,Requisition: 76006,Posting Date: 2/6/2025,"For UCOP internal applicants, please login to the internal candidate gateway at:Jobs at UCOPUC OFFICE OF THE PRESIDENTAt the University of California (UC), your contributions make a difference. A world leader producing Nobel and Pulitzer Prize recipients with over 150 years of groundbreaking research transforming the world. Choose a career where ...",https://careerspub.universityofcalifornia.edu/psc/ucop/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=76006&PostingSeq=1&SiteId=19&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Nurse Practitioner Breast Medical Oncology,San Francisco Medical Center,Category: Nursing,Requisition: 83739BR,Posting Date: 2/6/2025,"The Nurse Practitioner cares for patients receiving treatment for breast cancer. The NP provides clinical guidance for patients receiving systemic therapy for breast cancer including management of treatment toxicities, management of oncologic emergencies, symptom management, care coordination, assistance with triage, and other duties as assigned. ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3637457,13:40:56
2025-03-13,Nurse Practitioner Radiation Oncology,San Francisco Medical Center,Category: Nursing,Requisition: 83736BR,Posting Date: 2/6/2025,"The Nurse Practitioner will work as part of a Team at the Mission Bay and Mt Zion locations within the UCSF Department of Radiation Oncology in a multidisciplinary environment working with Radiation Oncologists, Residents, Registered Nurses, Medical Physicists, Radiation Therapists, Dieticians, and Social Workers in collaboration with referring ...",https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=6495&siteid=5861&jobid=3637439,13:40:56
2025-03-13,Nursing Assistant - Cardiac Care ICU - FT Nights,Irvine Healthcare,Category: Support Services,Requisition: 2025-96997,Posting Date: 2/6/2025,"Position Summary: The Nursing Assistant aids professional and technical nursing personnel primarily by accomplishing a variety of duties and procedures which are directly related to patient care. Primary duties include taking and recording vital signs, assisting patients with hygiene and elimination, and maintaining a clean and safe unit ...",https://careers-uci.icims.com/jobs/96997/job,13:40:56
2025-03-13,Nursing Assistant - Neuroscience Step Down Unit - FT Nights,Irvine Healthcare,Category: Support Services,Requisition: 2024-92669,Posting Date: 2/6/2025,"Position Summary: The Nursing Assistant aids professional and technical nursing personnel primarily by accomplishing a variety of duties and procedures which are directly related to patient care. Primary duties include taking and recording vital signs, assisting patients with hygiene and elimination, and maintaining a clean and safe unit ...",https://careers-uci.icims.com/jobs/92669/job,13:40:56
2025-03-13,Per Diem-Respiratory Therapist-Respiratory Therapy-Days,Irvine Healthcare,Category: Clinical Health Services,Requisition: 2025-96880,Posting Date: 2/6/2025,"Position Summary: Under the supervision of the Director of Respiratory Care and upon the request of the physician, assists in the diagnosis, treatment and management of patients with pulmonary disorders. Collects and analyzes sputum, blood and breath specimens to determine levels of oxygen, carbon dioxide, and other gases. Also measures the lung ...",https://careers-uci.icims.com/jobs/96880/job,13:40:56
2025-03-13,Per Diem Transporter LAK -Surgery-Variable,Irvine Healthcare,Category: Support Services,Requisition: 2025-96853,Posting Date: 2/6/2025,"Position Summary: Transports patients to and from Department and assists techs and co-workers with patient care and positioning.  Assists with clerical duties, film filing, film processing and other related duties as assigned.",https://careers-uci.icims.com/jobs/96853/job,13:40:56
2025-03-13,Pollock Theater Manager,Santa Barbara,Category: Event Services,Requisition: 75766,Posting Date: 2/6/2025,Position Number: 40030475Payroll Title:Events Specialist 3Job Code:006292Job Open Date:02/06/2025Application Review Begins:02/24/2025; open until filledDepartment Code (Name):CFTM (CARSEY-WOLF CENTER)Percentage of Time:100Union Code (Name):99 (Non-Represented)Employee Class (Appointment Type):Staff (Career)FLSA Status:ExemptClassified Indicator ...,https://careerspub.universityofcalifornia.edu/psc/ucsb/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_JBPST_FL&JobOpeningId=75766&PostingSeq=1&SiteId=31&languageCd=ENG&FOCUS=Applicant,13:40:56
2025-03-13,Postdoc - Computational Hydrogeology/Hydromechanics,Lawrence Berkeley National Lab,Category: Clinical Laboratory Services,Requisition: 103598,Posting Date: 2/6/2025,"The Energy Geosciences Division at Lawrence Berkeley National Laboratory has an opportunity for a postdoc who will support ongoing projects in the area of basin-scale geological CO2 storage. You will mainly work on modeling basin-scale coupled fluid transport, poroelasticity and geomechanical processes for assessing and optimizing strategies to ...",https://lbl.taleo.net/careersection/2/jobdetail.ftl?job=103598,13:40:56
2025-03-13,Principal Contracts & Grants Officer,Riverside,Category: Clinical Research,Requisition: 35045435,Posting Date: 2/6/2025,"The Principal Contracts and Grants Officer (PCGO) is responsible for providing institutional-level sponsored programs administration services to a portfolio of academic departments and research units, including acting as an institutional liaison with extramural sponsors (e.g., Federal agencies, state/local government, marketing boards, and ...",https://jobsportal.ucr.edu/jobs/35045435,13:40:56
2025-03-13,PROGRAM & FUNDING ADVISOR,Los Angeles,,Requisition: 2025-6684,Posting Date: 2/6/2025,"The Student Organizations Leadership & Engagement (SOLE) department advises over 1400 student organizations on campus. Services include registration of new and continuing organizations, programming assistance, organization & leadership development, fundraising approval and guidelines, funding proposal consultation, disbursement of approved ...",https://jobs.ucla.edu/jobs/6684,13:40:56
2025-03-13,RN - CCU - Placentia Linda - FT Days,Irvine Healthcare,Category: Nursing,Requisition: 2025-96994,Posting Date: 2/6/2025,"Position Summary: This position provides professional and technical skills to ensure safety, comfort, personal hygiene and the protection of patients in the provision of patient care. This position performs the nursing process through assessment, planning, implementation and evaluation of safe, therapeutic care for patients. Knowledge of ...",https://careers-uci.icims.com/jobs/96994/job,13:40:56
2025-03-13,RN - DOU - Placentia Linda - Per Diem Nights,Irvine Healthcare,Category: Nursing,Requisition: 2025-96852,Posting Date: 2/6/2025,"Position Summary: This position provides professional and technical skills to ensure safety, comfort, personal hygiene and the protection of patients in the provision of patient care. This position performs the nursing process through assessment, planning, implementation and evaluation of safe, therapeutic care for patients. Knowledge of ...",https://careers-uci.icims.com/jobs/96852/job,13:40:56
2025-03-13,RN Circulator - Surgery - Lakewood - Per Diem Rotate,Irvine Healthcare,Category: Nursing,Requisition: 2025-96887,Posting Date: 2/6/2025,"Position Summary: The Registered Nurse is responsible for the delivery of patient care, utilizing the nursing process for assessment, planning, implementation and evaluation while meeting competently all safe expectations of a nurse.",https://careers-uci.icims.com/jobs/96887/job,13:40:56
2025-03-13,SDRC Administrative Assistant,Riverside,Category: General Administration,Requisition: 34977777,Posting Date: 2/6/2025,"The Student Disability Resource Center (SDRC) is a front-facing service office, serving primarily students with disabilities, but also works with other UCR students, faculty, staff, and community members. The SDRC Administrative Assistant provides a wide variety of administrative duties that support and coordinate the daily operating functions of ...",https://jobsportal.ucr.edu/jobs/34977777,13:40:56
2025-03-13,Senior Contracts & Grants Officer,Riverside,Category: Clinical Research,Requisition: 35046865,Posting Date: 2/6/2025,"The Senior Contracts and Grants Officer is responsible for providing institutional-level sponsored programs administration services to a portfolio of academic departments and research units, including acting as an institutional liaison with extramural sponsors. The duties of this position include (but are not limited to): the review, analysis and ...",https://jobsportal.ucr.edu/jobs/35046865,13:40:56
