scraped_date,title,department,location,job_id,url,scraped_time
2025-03-11,Materials Management Tech III Southwest Facility,Materials Management,"Bakersfield, CA",77618745296,https://www.commonspirit.careers/job/bakersfield/materials-management-tech-iii-southwest-facility/35300/77618745296,11:41:57
2025-03-11,Materials Management Tech III Southwest Facility,Materials Management,"Bakersfield, CA",77618745248,https://www.commonspirit.careers/job/bakersfield/materials-management-tech-iii-southwest-facility/35300/77618745248,11:41:57
2025-03-11,RN PD,Emergency Services,"San Luis Obispo, CA",77618745136,https://www.commonspirit.careers/job/san-luis-obispo/rn-pd/35300/77618745136,11:41:57
2025-03-11,RN PD,Emergency Services,"San Luis Obispo, CA",77614281680,https://www.commonspirit.careers/job/san-luis-obispo/rn-pd/35300/77614281680,11:41:59
2025-03-11,Materials Management Tech III Southwest Facility,Materials Management,"Bakersfield, CA",77618744880,https://www.commonspirit.careers/job/bakersfield/materials-management-tech-iii-southwest-facility/35300/77618744880,11:41:59
2025-03-11,RN ICU,Medical / Surgical ICU,"Glendale, Los Angeles, CA",77610037888,https://www.commonspirit.careers/job/glendale/rn-icu/35300/77610037888,11:41:59
2025-03-11,RN ICU,Medical / Surgical ICU,"Los Angeles, CA",77604215488,https://www.commonspirit.careers/job/los-angeles/rn-icu/35300/77604215488,11:41:59
2025-03-11,RN ICU,Medical / Surgical ICU,"Los Angeles, CA",77604215424,https://www.commonspirit.careers/job/los-angeles/rn-icu/35300/77604215424,11:41:59
2025-03-11,RN ICU,Medical / Surgical ICU,"Los Angeles, CA",77604215360,https://www.commonspirit.careers/job/los-angeles/rn-icu/35300/77604215360,11:41:59
2025-03-11,RN Analyst Revenue Integrity,Revenue Integrity,"Bakersfield, CA",77604215312,https://www.commonspirit.careers/job/bakersfield/rn-analyst-revenue-integrity/35300/77604215312,11:41:59
2025-03-11,Director Quality,Quality Management,"Bakersfield, CA",77604215232,https://www.commonspirit.careers/job/bakersfield/director-quality/35300/77604215232,11:41:59
2025-03-11,RN Telemetry,Telemetry,"Bakersfield, CA",77604215088,https://www.commonspirit.careers/job/bakersfield/rn-telemetry/35300/77604215088,11:41:59
2025-03-11,RN ICU,Medical / Surgical ICU,"San Bernardino, CA",77698013584,https://www.commonspirit.careers/job/san-bernardino/rn-icu/35300/77698013584,11:41:59
2025-03-11,RN Emergency Services,Emergency Services,"San Bernardino, CA",77656627040,https://www.commonspirit.careers/job/san-bernardino/rn-emergency-services/35300/77656627040,11:42:00
2025-03-11,RN,Emergency Services,"San Bernardino, CA",77656626992,https://www.commonspirit.careers/job/san-bernardino/rn/35300/77656626992,11:42:00
2025-03-11,RN Home Health,Home Health,"Bakersfield, CA",77873640544,https://www.commonspirit.careers/job/bakersfield/rn-home-health/35300/77873640544,11:42:00
2025-03-11,RN Home Health,Home Health,"Bakersfield, CA",77618744032,https://www.commonspirit.careers/job/bakersfield/rn-home-health/35300/77618744032,11:42:00
2025-03-11,Market Director Home Health Operations -Sac,Home Health,"Carmichael, CA",77618743936,https://www.commonspirit.careers/job/carmichael/market-director-home-health-operations-sac/35300/77618743936,11:42:00
2025-03-11,RN Home Health Temporary,Home Health,"Red Bluff, CA",77668783008,https://www.commonspirit.careers/job/red-bluff/rn-home-health-temporary/35300/77668783008,11:42:01
2025-03-11,Director Imaging Services,Radiology Diagnostic,"Santa Maria, Santa Barbara, CA",77438660000,https://www.commonspirit.careers/job/santa-maria/director-imaging-services/35300/77438660000,11:42:01
2025-03-11,Director Provider Contracting,Network Contracting,"Bakersfield, CA",77430854528,https://www.commonspirit.careers/job/bakersfield/director-provider-contracting/35300/77430854528,11:42:01
2025-03-11,RN Emergency,Emergency Services,"Northridge, CA",77604213360,https://www.commonspirit.careers/job/northridge/rn-emergency/35300/77604213360,11:42:01
2025-03-11,RN Emergency,Emergency Services,"Northridge, CA",77604213248,https://www.commonspirit.careers/job/northridge/rn-emergency/35300/77604213248,11:42:02
2025-03-11,RAD TECH I,Diagnostic Radiology,"Santa Maria, Santa Barbara, CA",77426683376,https://www.commonspirit.careers/job/santa-maria/rad-tech-i/35300/77426683376,11:42:02
2025-03-11,RAD TECH II,Diagnostic Radiology,"Santa Maria, Santa Barbara, CA",77426683328,https://www.commonspirit.careers/job/santa-maria/rad-tech-ii/35300/77426683328,11:42:02
2025-03-11,Medical Staff Coordinator,Medical Staff Administration,"Carmichael, CA",77894789856,https://www.commonspirit.careers/job/carmichael/medical-staff-coordinator/35300/77894789856,11:42:02
2025-03-11,Respiratory Therapist II,Respiratory Therapy,"Redding, CA",77393211808,https://www.commonspirit.careers/job/redding/respiratory-therapist-ii/35300/77393211808,11:42:02
2025-03-11,Medical Assistant,Women's Center,"San Luis Obispo, CA",77393211616,https://www.commonspirit.careers/job/san-luis-obispo/medical-assistant/35300/77393211616,11:42:02
2025-03-11,PATIENT REGISTRATION REP,Patient Registration,"Arroyo Grande, San Luis Obispo, CA",77703710192,https://www.commonspirit.careers/job/arroyo-grande/patient-registration-rep/35300/77703710192,11:42:02
2025-03-11,Social Worker,Care Coordination,"Oxnard, CA",77393211264,https://www.commonspirit.careers/job/oxnard/social-worker/35300/77393211264,11:42:02
2025-03-11,Social Worker,Care Coordination,"Oxnard, CA",77393211200,https://www.commonspirit.careers/job/oxnard/social-worker/35300/77393211200,11:42:02
2025-03-11,RN Surgery,General Surgery,"Bakersfield, CA",77385397248,https://www.commonspirit.careers/job/bakersfield/rn-surgery/35300/77385397248,11:42:02
2025-03-11,Director Food-Nutrition Services,Nutrition Services,"Bakersfield, CA",77385397152,https://www.commonspirit.careers/job/bakersfield/director-food-nutrition-services/35300/77385397152,11:42:02
2025-03-11,Manager Infection Prevention,Quality Management,"Sacramento, CA",77376188192,https://www.commonspirit.careers/job/sacramento/manager-infection-prevention/35300/77376188192,11:42:04
2025-03-11,NICU Respiratory Care Practitioner II,Respiratory Therapy,"Carmichael, CA",77745602976,https://www.commonspirit.careers/job/carmichael/nicu-respiratory-care-practitioner-ii/35300/77745602976,11:42:04
2025-03-11,Staff RN Medical Surgical,Medical / Surgical 2 West,"Santa Cruz, CA",77385396848,https://www.commonspirit.careers/job/santa-cruz/staff-rn-medical-surgical/35300/77385396848,11:42:04
2025-03-11,RN Patient Care Coordinator Per Diem,Care Coordination,"Santa Cruz, CA",77385396736,https://www.commonspirit.careers/job/santa-cruz/rn-patient-care-coordinator-per-diem/35300/77385396736,11:42:04
2025-03-11,CNA Telemetry 2S,Telemetry,"Oxnard, CA",77708277984,https://www.commonspirit.careers/job/oxnard/cna-telemetry-2s/35300/77708277984,11:42:04
2025-03-11,RN Telemetry,Telemetry,"Glendale, Los Angeles, CA",77329520928,https://www.commonspirit.careers/job/glendale/rn-telemetry/35300/77329520928,11:42:04
2025-03-11,RN Telemetry,Telemetry,"Glendale, Los Angeles, CA",77329520848,https://www.commonspirit.careers/job/glendale/rn-telemetry/35300/77329520848,11:42:04
2025-03-11,RN Telemetry,Telemetry,"Glendale, Los Angeles, CA",77329520800,https://www.commonspirit.careers/job/glendale/rn-telemetry/35300/77329520800,11:42:04
2025-03-11,RN Telemetry,Telemetry,"Glendale, Los Angeles, CA",77329520752,https://www.commonspirit.careers/job/glendale/rn-telemetry/35300/77329520752,11:42:04
2025-03-11,Physical Therapist,Rehab Services PT / OT / Speech,"Carmichael, CA",77329520624,https://www.commonspirit.careers/job/carmichael/physical-therapist/35300/77329520624,11:42:04
2025-03-11,Speech Language Pathologist,Rehab Services PT / OT / Speech,"Carmichael, CA",77329520544,https://www.commonspirit.careers/job/carmichael/speech-language-pathologist/35300/77329520544,11:42:04
2025-03-11,Occupational Therapist,Rehab Services PT / OT / Speech,"Carmichael, CA",77329520464,https://www.commonspirit.careers/job/carmichael/occupational-therapist/35300/77329520464,11:42:04
2025-03-11,NICU RN,Neonatal ICU,"San Bernardino, CA",77338850144,https://www.commonspirit.careers/job/san-bernardino/nicu-rn/35300/77338850144,11:42:04
2025-03-11,OR Attendant,Surgery,"San Bernardino, CA",77389792352,https://www.commonspirit.careers/job/san-bernardino/or-attendant/35300/77389792352,11:42:04
2025-03-11,Ortho Tech,Surgery,"San Bernardino, CA",77610034576,https://www.commonspirit.careers/job/san-bernardino/ortho-tech/35300/77610034576,11:42:04
2025-03-11,Speech Language Pathologist,Speech Language Pathology,"San Bernardino, CA",77338850096,https://www.commonspirit.careers/job/san-bernardino/speech-language-pathologist/35300/77338850096,11:42:06
2025-03-11,Speech Language Pathologist,Speech Language Pathology,"San Bernardino, CA",77338850048,https://www.commonspirit.careers/job/san-bernardino/speech-language-pathologist/35300/77338850048,11:42:06
2025-03-11,National Resident RN - Bakersfield Memorial Hospital,RN Residency Program,"Bakersfield, CA",77297778272,https://www.commonspirit.careers/job/bakersfield/national-resident-rn-bakersfield-memorial-hospital/35300/77297778272,11:42:06
2025-03-11,Mammography Technologist,Women's Imaging Center,"Sacramento, CA",77293366784,https://www.commonspirit.careers/job/sacramento/mammography-technologist/35300/77293366784,11:42:06
2025-03-11,Float Medical Assistant Med Office Rep,Cardio Thoracic Surgery,"Redwood City, CA",77293366464,https://www.commonspirit.careers/job/redwood-city/float-medical-assistant-med-office-rep/35300/77293366464,11:42:06
2025-03-11,Radiation Therapist,Radiation Oncology-Cancer Ctr,"Sacramento, CA",77297777904,https://www.commonspirit.careers/job/sacramento/radiation-therapist/35300/77297777904,11:42:06
2025-03-11,Medical Assistant Lead,Cardio Thoracic Surgery,"Redwood City, CA",77293365936,https://www.commonspirit.careers/job/redwood-city/medical-assistant-lead/35300/77293365936,11:42:06
2025-03-11,Medical Assistant Med Office Rep Float,Family Practice Clinic,"Santa Paula, CA",77293365792,https://www.commonspirit.careers/job/santa-paula/medical-assistant-med-office-rep-float/35300/77293365792,11:42:06
2025-03-11,Medical Assistant Med Office Rep,General Surgery,"Merced, CA",77293364512,https://www.commonspirit.careers/job/merced/medical-assistant-med-office-rep/35300/77293364512,11:42:06
2025-03-11,Security Officer NB,Security,"Red Bluff, CA",77284116176,https://www.commonspirit.careers/job/red-bluff/security-officer-nb/35300/77284116176,11:42:06
2025-03-11,"RN Manager, Clinical Educator Care Management",Care Coordination,"Bakersfield, CA",77284116080,https://www.commonspirit.careers/job/bakersfield/rn-manager-clinical-educator-care-management/35300/77284116080,11:42:06
2025-03-11,PRN RN Surgery,Surgery,"Folsom, CA",77698002448,https://www.commonspirit.careers/job/folsom/prn-rn-surgery/35300/77698002448,11:42:07
2025-03-11,Special Procedures Tech,Interventional Radiology,"Bakersfield, CA",77284115632,https://www.commonspirit.careers/job/bakersfield/special-procedures-tech/35300/77284115632,11:42:07
2025-03-11,RN Med Surg Tele SW,Medical / Surgical / Trauma ICU,"Bakersfield, CA",77873634800,https://www.commonspirit.careers/job/bakersfield/rn-med-surg-tele-sw/35300/77873634800,11:42:07
2025-03-11,Cardiac Studies Data Coordinator,Cardiovascular Data Reporting,"San Bernardino, CA",77252070576,https://www.commonspirit.careers/job/san-bernardino/cardiac-studies-data-coordinator/35300/77252070576,11:42:07
2025-03-11,CT Tech,Computed Tomographic Scanner,"San Bernardino, CA",77604204176,https://www.commonspirit.careers/job/san-bernardino/ct-tech/35300/77604204176,11:42:08
2025-03-11,Chaplain,Chaplain Services,"Sacramento, CA",77255328880,https://www.commonspirit.careers/job/sacramento/chaplain/35300/77255328880,11:42:08
2025-03-11,RN,Emergency Services,"Merced, CA",77236881856,https://www.commonspirit.careers/job/merced/rn/35300/77236881856,11:42:08
2025-03-11,RN,Nursing Float Personnel,"Merced, CA",77243034576,https://www.commonspirit.careers/job/merced/rn/35300/77243034576,11:42:08
2025-03-11,Utilization Review RN,Utilization Review,"Santa Maria, Santa Barbara, CA",77329514000,https://www.commonspirit.careers/job/santa-maria/utilization-review-rn/35300/77329514000,11:42:09
2025-03-11,RN Surgery,Surgery,"Redding, CA",77107665136,https://www.commonspirit.careers/job/redding/rn-surgery/35300/77107665136,11:42:09
2025-03-11,Nursing Practice Specialist,Pediatric ICU,"Bakersfield, CA",77236880992,https://www.commonspirit.careers/job/bakersfield/nursing-practice-specialist/35300/77236880992,11:42:09
2025-03-11,LVN Home Health,Home Health,"Santa Maria, Santa Barbara, CA",77236880864,https://www.commonspirit.careers/job/santa-maria/lvn-home-health/35300/77236880864,11:42:09
2025-03-11,Pharmacist,Pharmacy,"Bakersfield, CA",77236880720,https://www.commonspirit.careers/job/bakersfield/pharmacist/35300/77236880720,11:42:09
2025-03-11,Chaplain,Chaplain Services,"Woodland, CA",77255326336,https://www.commonspirit.careers/job/woodland/chaplain/35300/77255326336,11:42:09
2025-03-11,Medical Assistant,General Medical Clinic,"Pismo Beach, CA",77060132160,https://www.commonspirit.careers/job/pismo-beach/medical-assistant/35300/77060132160,11:42:09
2025-03-11,RN Emergency,Emergency Services,"Folsom, CA",77385389056,https://www.commonspirit.careers/job/folsom/rn-emergency/35300/77385389056,11:42:09
2025-03-11,RN Labor & Delivery,Womens and Childrens Services,"Northridge, CA",77092817280,https://www.commonspirit.careers/job/northridge/rn-labor-and-delivery/35300/77092817280,11:42:09
2025-03-11,Nurse Shift Manager Surgery,General Surgery,"Northridge, CA",77103375312,https://www.commonspirit.careers/job/northridge/nurse-shift-manager-surgery/35300/77103375312,11:42:09
2025-03-11,RN Med Surg,Medical / Surgical Acute,"Arroyo Grande, San Luis Obispo, CA",77092817008,https://www.commonspirit.careers/job/arroyo-grande/rn-med-surg/35300/77092817008,11:42:09
2025-03-11,RN Care Coordinator,Care Coordination,"Long Beach, CA",77041168928,https://www.commonspirit.careers/job/long-beach/rn-care-coordinator/35300/77041168928,11:42:11
2025-03-11,Inpatient Concurrent Review RN,Utilization Review,"Woodland, CA",77012599872,https://www.commonspirit.careers/job/woodland/inpatient-concurrent-review-rn/35300/77012599872,11:42:11
2025-03-11,Surgical Tech III,Surgery,"Oxnard, CA",77055878416,https://www.commonspirit.careers/job/oxnard/surgical-tech-iii/35300/77055878416,11:42:11
2025-03-11,Sr. Perinatal Tech,Family Birth Center,"Carmichael, CA",77931003584,https://www.commonspirit.careers/job/carmichael/sr-perinatal-tech/35300/77931003584,11:42:11
2025-03-11,Surgical Tech,Surgery,"San Bernardino, CA",77112832720,https://www.commonspirit.careers/job/san-bernardino/surgical-tech/35300/77112832720,11:42:11
2025-03-11,Surgical Tech,Surgery,"San Bernardino, CA",77610028496,https://www.commonspirit.careers/job/san-bernardino/surgical-tech/35300/77610028496,11:42:11
2025-03-11,Surgery Scheduler,General Surgery,"Red Bluff, CA",76970854752,https://www.commonspirit.careers/job/red-bluff/surgery-scheduler/35300/76970854752,11:42:11
2025-03-11,Echo/Stress Tech,Cardiology Clinic,"Redding, CA",77012598512,https://www.commonspirit.careers/job/redding/echo-stress-tech/35300/77012598512,11:42:11
2025-03-11,Medical Assistant Medical Office Rep,Family Practice Clinic,"Scotts Valley, CA",77243030880,https://www.commonspirit.careers/job/scotts-valley/medical-assistant-medical-office-rep/35300/77243030880,11:42:11
2025-03-11,Clerk Receptionist,Diagnostic Imaging Center,"Santa Maria, Santa Barbara, CA",76965636352,https://www.commonspirit.careers/job/santa-maria/clerk-receptionist/35300/76965636352,11:42:11
2025-03-11,Nurse Med/Surg Acute,Medical / Surgical Acute,"Mount Shasta, CA",76974034352,https://www.commonspirit.careers/job/mount-shasta/nurse-med-surg-acute/35300/76974034352,11:42:11
2025-03-11,Occupational Therapist,Acute Inpatient Occupational Therapy,"Sacramento, CA",76970853872,https://www.commonspirit.careers/job/sacramento/occupational-therapist/35300/76970853872,11:42:11
2025-03-11,Occupational Therapist,Acute Inpatient Occupational Therapy,"Sacramento, CA",76970853824,https://www.commonspirit.careers/job/sacramento/occupational-therapist/35300/76970853824,11:42:11
2025-03-11,Occupational Therapist,Acute Inpatient Occupational Therapy,"Sacramento, CA",76970853776,https://www.commonspirit.careers/job/sacramento/occupational-therapist/35300/76970853776,11:42:11
2025-03-11,Patient Registration Rep,Patient Registration,"Long Beach, CA",77894780048,https://www.commonspirit.careers/job/long-beach/patient-registration-rep/35300/77894780048,11:42:11
2025-03-11,RN Emergency,Emergency Services,"Bakersfield, CA",77183050960,https://www.commonspirit.careers/job/bakersfield/rn-emergency/35300/77183050960,11:42:13
2025-03-11,RN Emergency,Emergency Services,"Bakersfield, CA",77183050912,https://www.commonspirit.careers/job/bakersfield/rn-emergency/35300/77183050912,11:42:13
2025-03-11,RN ICU,ICU/Med Surg,"Bakersfield, CA",77236875312,https://www.commonspirit.careers/job/bakersfield/rn-icu/35300/77236875312,11:42:13
2025-03-11,RN ICU,ICU/Med Surg,"Bakersfield, CA",77236875280,https://www.commonspirit.careers/job/bakersfield/rn-icu/35300/77236875280,11:42:13
2025-03-11,RN ICU,ICU/Med Surg,"Bakersfield, CA",77236875200,https://www.commonspirit.careers/job/bakersfield/rn-icu/35300/77236875200,11:42:13
2025-03-11,RN ICU,ICU/Med Surg,"Bakersfield, CA",77236875120,https://www.commonspirit.careers/job/bakersfield/rn-icu/35300/77236875120,11:42:13
2025-03-11,RN ICU,ICU/Med Surg,"Bakersfield, CA",77236875072,https://www.commonspirit.careers/job/bakersfield/rn-icu/35300/77236875072,11:42:13
2025-03-11,RN ICU,ICU/Med Surg,"Bakersfield, CA",77236875024,https://www.commonspirit.careers/job/bakersfield/rn-icu/35300/77236875024,11:42:13
2025-03-11,RN ICU,ICU/Med Surg,"Bakersfield, CA",77236874960,https://www.commonspirit.careers/job/bakersfield/rn-icu/35300/77236874960,11:42:13
2025-03-11,RN ICU,ICU/Med Surg,"Bakersfield, CA",77236874896,https://www.commonspirit.careers/job/bakersfield/rn-icu/35300/77236874896,11:42:13
2025-03-11,RN ICU,ICU/Med Surg,"Bakersfield, CA",77236874848,https://www.commonspirit.careers/job/bakersfield/rn-icu/35300/77236874848,11:42:13
2025-03-11,RN ICU,ICU/Med Surg,"Bakersfield, CA",77236874768,https://www.commonspirit.careers/job/bakersfield/rn-icu/35300/77236874768,11:42:14
2025-03-11,RN ICU,ICU/Med Surg,"Bakersfield, CA",77236874736,https://www.commonspirit.careers/job/bakersfield/rn-icu/35300/77236874736,11:42:14
2025-03-11,CNA Med Surg Tele 3S,Medical / Surgical / Telemetry,"Oxnard, CA",77385385696,https://www.commonspirit.careers/job/oxnard/cna-med-surg-tele-3s/35300/77385385696,11:42:14
2025-03-11,Provider Data Analyst,Business System Configuration Support,"Bakersfield, CA",76956308720,https://www.commonspirit.careers/job/bakersfield/provider-data-analyst/35300/76956308720,11:42:14
2025-03-11,Delegation Oversight Nurse,Compliance,"Bakersfield, CA",76927116944,https://www.commonspirit.careers/job/bakersfield/delegation-oversight-nurse/35300/76927116944,11:42:15
2025-03-11,RN Surgery,Surgery,"Red Bluff, CA",76961382000,https://www.commonspirit.careers/job/red-bluff/rn-surgery/35300/76961382000,11:42:15
2025-03-11,Radiologic Technologist PD,Radiology,"Sacramento, CA",77247336960,https://www.commonspirit.careers/job/sacramento/radiologic-technologist-pd/35300/77247336960,11:42:15
2025-03-11,RN,Medical / Surgical / Telemetry,"San Bernardino, CA",76919229520,https://www.commonspirit.careers/job/san-bernardino/rn/35300/76919229520,11:42:15
2025-03-11,RN Surgery,Surgery,"San Bernardino, CA",77050710832,https://www.commonspirit.careers/job/san-bernardino/rn-surgery/35300/77050710832,11:42:15
2025-03-11,Nurse Shift Manager Surgical Services,Surgery,"San Bernardino, CA",76923903456,https://www.commonspirit.careers/job/san-bernardino/nurse-shift-manager-surgical-services/35300/76923903456,11:42:16
2025-03-11,Nurse Manager NICU,Neonatal ICU,"Carmichael, CA",76961381440,https://www.commonspirit.careers/job/carmichael/nurse-manager-nicu/35300/76961381440,11:42:16
2025-03-11,RN Pre Post Surgery,Pre & Post Surgery,"San Bernardino, CA",76923903312,https://www.commonspirit.careers/job/san-bernardino/rn-pre-post-surgery/35300/76923903312,11:42:16
2025-03-11,RN,Surgery,"San Bernardino, CA",77050710640,https://www.commonspirit.careers/job/san-bernardino/rn/35300/77050710640,11:42:16
2025-03-11,CNA Physical Rehab,Physical Rehabilitation Care,"Oxnard, CA",77289281200,https://www.commonspirit.careers/job/oxnard/cna-physical-rehab/35300/77289281200,11:42:16
2025-03-11,RN Tele,Medical Telemetry,"Santa Maria, Santa Barbara, CA",76905848272,https://www.commonspirit.careers/job/santa-maria/rn-tele/35300/76905848272,11:42:16
2025-03-11,RN Float Pool Per Diem,Nursing Administration,"Santa Cruz, CA",76965633872,https://www.commonspirit.careers/job/santa-cruz/rn-float-pool-per-diem/35300/76965633872,11:42:16
2025-03-11,RN Float Pool Per Diem,Nursing Administration,"Santa Cruz, CA",76965633808,https://www.commonspirit.careers/job/santa-cruz/rn-float-pool-per-diem/35300/76965633808,11:42:16
2025-03-11,RN Float Pool Per Diem,Nursing Administration,"Santa Cruz, CA",76965633744,https://www.commonspirit.careers/job/santa-cruz/rn-float-pool-per-diem/35300/76965633744,11:42:16
2025-03-11,RN Float Pool Per Diem,Nursing Administration,"Santa Cruz, CA",76961381184,https://www.commonspirit.careers/job/santa-cruz/rn-float-pool-per-diem/35300/76961381184,11:42:16
2025-03-11,RN Float Personnel,Nursing Administration,"Santa Cruz, CA",76927115712,https://www.commonspirit.careers/job/santa-cruz/rn-float-personnel/35300/76927115712,11:42:18
2025-03-11,RN Cardiac Cath,Cardiac Catheterization Services,"Glendale, Los Angeles, CA",77112827424,https://www.commonspirit.careers/job/glendale/rn-cardiac-cath/35300/77112827424,11:42:18
2025-03-11,RN Medical Surgical,Medical / Surgical Acute,"Los Angeles, CA",76994281616,https://www.commonspirit.careers/job/los-angeles/rn-medical-surgical/35300/76994281616,11:42:18
2025-03-11,Manager Social Services,Early Head Start Yr8,"Los Angeles, CA",76913678512,https://www.commonspirit.careers/job/los-angeles/manager-social-services/35300/76913678512,11:42:18
2025-03-11,Monitor Tech,Central Tele Monitoring,"Los Angeles, CA",77112827232,https://www.commonspirit.careers/job/los-angeles/monitor-tech/35300/77112827232,11:42:18
2025-03-11,RN Medical Surgical,Medical / Surgical Acute,"Los Angeles, CA",76946943312,https://www.commonspirit.careers/job/los-angeles/rn-medical-surgical/35300/76946943312,11:42:18
2025-03-11,Bereavement Counselor,Behavioral Health,"Santa Maria, Santa Barbara, CA",76778753600,https://www.commonspirit.careers/job/santa-maria/bereavement-counselor/35300/76778753600,11:42:18
2025-03-11,Respiratory Care Practitioner III Southwest Facility,Respiratory Therapy,"Bakersfield, CA",77017434160,https://www.commonspirit.careers/job/bakersfield/respiratory-care-practitioner-iii-southwest-facility/35300/77017434160,11:42:18
2025-03-11,Physical Therapist - Home Health,Home Health,"Bakersfield, CA",77020740720,https://www.commonspirit.careers/job/bakersfield/physical-therapist-home-health/35300/77020740720,11:42:18
2025-03-11,Physical Therapist - Home Health,Home Health,"Bakersfield, CA",77020740656,https://www.commonspirit.careers/job/bakersfield/physical-therapist-home-health/35300/77020740656,11:42:18
2025-03-11,Physical Therapist - Home Health,Home Health,"Bakersfield, CA",77020740624,https://www.commonspirit.careers/job/bakersfield/physical-therapist-home-health/35300/77020740624,11:42:18
2025-03-11,Radiology Tech,Radiology,"Bakersfield, CA",77008061168,https://www.commonspirit.careers/job/bakersfield/radiology-tech/35300/77008061168,11:42:18
2025-03-11,Speech Language Pathologist,Home Health,"Stockton, CA",76788674944,https://www.commonspirit.careers/job/stockton/speech-language-pathologist/35300/76788674944,11:42:18
2025-03-11,Stationary Engineer,Plant Maintenance,"Redwood City, CA",77097293056,https://www.commonspirit.careers/job/redwood-city/stationary-engineer/35300/77097293056,11:42:18
2025-03-11,Wound Care RN,Multi-Specialty Clinic,"San Andreas, CA",76778753408,https://www.commonspirit.careers/job/san-andreas/wound-care-rn/35300/76778753408,11:42:18
2025-03-11,Radiology Tech,Radiology,"Bakersfield, CA",76741570352,https://www.commonspirit.careers/job/bakersfield/radiology-tech/35300/76741570352,11:42:20
2025-03-11,RN Labor Delivery,Labor And Delivery Services,"Long Beach, CA",77236869872,https://www.commonspirit.careers/job/long-beach/rn-labor-delivery/35300/77236869872,11:42:20
2025-03-11,Manager Nursing Family Birth Center,Family Birth Center,"Grass Valley, CA",76729302640,https://www.commonspirit.careers/job/grass-valley/manager-nursing-family-birth-center/35300/76729302640,11:42:20
2025-03-11,CNA SNF,Skilled Nursing Care,"Santa Maria, Santa Barbara, CA",76697226592,https://www.commonspirit.careers/job/santa-maria/cna-snf/35300/76697226592,11:42:20
2025-03-11,PVL - Tech Registered,Peripheral Vascular Laboratory,"Oxnard, CA",76697226464,https://www.commonspirit.careers/job/oxnard/pvl-tech-registered/35300/76697226464,11:42:20
2025-03-11,CNA Sub Acute,Sub-Acute Care,"Camarillo, CA",77012590720,https://www.commonspirit.careers/job/camarillo/cna-sub-acute/35300/77012590720,11:42:20
2025-03-11,RN Telemetry,Telemetry,"Glendale, Los Angeles, CA",76697226224,https://www.commonspirit.careers/job/glendale/rn-telemetry/35300/76697226224,11:42:20
2025-03-11,Clinical Educator RN,Quality Management,"Rancho Cordova, CA",76706300176,https://www.commonspirit.careers/job/rancho-cordova/clinical-educator-rn/35300/76706300176,11:42:20
2025-03-11,SOCIAL WORKER MSW PD,Care Coordination,"Folsom, CA",76778747792,https://www.commonspirit.careers/job/folsom/social-worker-msw-pd/35300/76778747792,11:42:20
2025-03-11,Occupational Therapist,Rehab Services PT / OT / Speech,"Sacramento, CA",77071841264,https://www.commonspirit.careers/job/sacramento/occupational-therapist/35300/77071841264,11:42:20
2025-03-11,Skilled Nursing Supervisor,SNF Administration,"Sacramento, CA",76697225392,https://www.commonspirit.careers/job/sacramento/skilled-nursing-supervisor/35300/76697225392,11:42:21
2025-03-11,NICU RESP THERAPIST III,Respiratory Therapy,"Santa Maria, Santa Barbara, CA",76657605328,https://www.commonspirit.careers/job/santa-maria/nicu-resp-therapist-iii/35300/76657605328,11:42:21
2025-03-11,RN Telemetry,Telemetry,"Santa Cruz, CA",76652992240,https://www.commonspirit.careers/job/santa-cruz/rn-telemetry/35300/76652992240,11:42:21
2025-03-11,Radiologic Technologist II,Diagnostic Radiology,"Santa Cruz, CA",77017429248,https://www.commonspirit.careers/job/santa-cruz/radiologic-technologist-ii/35300/77017429248,11:42:21
2025-03-11,Sr EDI Specialist,Information Technology,"Bakersfield, CA",76956301552,https://www.commonspirit.careers/job/bakersfield/sr-edi-specialist/35300/76956301552,11:42:21
2025-03-11,HHA Occupational Therapist,Occupational Therapy-Hha,"Santa Maria, Santa Barbara, CA",76646839584,https://www.commonspirit.careers/job/santa-maria/hha-occupational-therapist/35300/76646839584,11:42:22
2025-03-11,Nurse Shift Manager,Cardiac Telemetry,"Bakersfield, CA",76642670160,https://www.commonspirit.careers/job/bakersfield/nurse-shift-manager/35300/76642670160,11:42:22
2025-03-11,Cath Imaging Technologist,Cath Lab,"Bakersfield, CA",76642670096,https://www.commonspirit.careers/job/bakersfield/cath-imaging-technologist/35300/76642670096,11:42:23
2025-03-11,Cath Imaging Technologist,Cath Lab,"Bakersfield, CA",76642670064,https://www.commonspirit.careers/job/bakersfield/cath-imaging-technologist/35300/76642670064,11:42:23
2025-03-11,Nurse Shift Manager,Medical / Surgical Acute,"Bakersfield, CA",76642670016,https://www.commonspirit.careers/job/bakersfield/nurse-shift-manager/35300/76642670016,11:42:23
2025-03-11,RN Emergency Services,Emergency Services,"San Bernardino, CA",76784463616,https://www.commonspirit.careers/job/san-bernardino/rn-emergency-services/35300/76784463616,11:42:23
2025-03-11,RN Emergency Services,Emergency Services,"San Bernardino, CA",76784471040,https://www.commonspirit.careers/job/san-bernardino/rn-emergency-services/35300/76784471040,11:42:23
2025-03-11,COTA,Occupational Therapy,"San Bernardino, CA",76905841920,https://www.commonspirit.careers/job/san-bernardino/cota/35300/76905841920,11:42:23
